month,day,data,median,LB,UB
4,28,2,2,2,2
5,5,6,4.10585263328899,-0,13.2871654498274
5,12,6,4.42703509698021,-0,12.131170194412
5,19,1,4.40111282450857,-0,11.9261354582725
5,26,2,4.15510005200184,-0,12.1102389839361
6,2,0,3.79863891919706,-0,11.559773729478
6,9,10,3.34970202974943,-0,11.0297820554886
6,16,3,3.05704449626768,-0,10.6974758144395
6,23,3,2.6489513644577,-0,10.6453136888677
6,30,2,2.41847577217239,-0,10.2864600012452
7,7,NaN,2.18397095618736,-0,10.267084012021
7,14,NaN,2.03799584910785,-0,10.6879572610762
7,21,NaN,1.87896888237048,-0,10.9430137841063
7,28,NaN,1.67031809697429,-0,11.6903136458499
