Date,data,median,LB,UB
2024-03-31,91,98.32,13.97,177.37
2024-04-07,122,103.89,25.91,183.98
2024-04-14,162,109.46,26.65,187.66
2024-04-21,0,115.03,29.34,192.46
2024-04-28,159,120.61,39.6,205.58
2024-05-05,137,126.18,51.96,208.71
2024-05-12,149,131.75,48.42,215.88
2024-05-19,138,137.32,63.87,215.16
2024-05-26,117,142.9,53.36,227.04
2024-06-02,153,148.47,70.94,226.6
2024-06-09,177,154.04,72.69,228.27
2024-06-16,93,159.61,77.86,241.44
2024-06-23,184,165.19,79.82,247.92
2024-06-30,215,170.76,88.51,255.16
2024-07-07,157,176.33,99.8,255.11
2024-07-14,NA,181.9,104.9,255.56
2024-07-21,NA,187.48,108.76,269.35
2024-07-28,NA,193.05,115.06,275.37
2024-08-04,NA,198.62,117.2,278.69
