time,Rt median,Rt 95%CI LB,Rt 95% CI UB
11.01,142187524.532799,140927485.256309,143988360.371449
12.01,4.51413053877362,1.826135994828,7.39958782376807
13.01,1.35390641073129,0.821778687452762,1.75655345304874
14.01,1.06042124185414,0.898881954774688,1.43157613342753
15.01,1.00294899008304,0.800620727260585,1.38081178530785
16.01,0.982841996679389,0.751782078606841,1.39880233237747
17.01,0.981174073086797,0.639390703288613,1.40295629618819
18.01,0.976503792775041,0.5722639058895,1.38076725074389
19.01,0.975741120140174,0.497710525202633,1.36222889912907
20.01,0.974394247705253,0.42307103614437,1.34952718901837
21.01,0.972586303894048,0.381861165205441,1.34549705971839
22.01,0.97237099204458,0.373167218928554,1.34572590547781
23.01,0.971684858214185,0.378588723954586,1.34563417309777
24,0.97140325270055,0.387291466642606,1.34483969293132
