month,day,data,median,LB,UB
3,24,2,2,2,2
3,31,4,2.52627610381199,-0,7.70159712578248
4,7,3,2.64716560471165,-0,7.66716129253834
4,14,2,2.71349953471224,-0,7.74195814171829
4,21,0,2.81035872359011,-0,7.78147068030061
4,28,2,2.837169636711,-0,7.68247072597258
5,5,6,2.97021497879739,-0,8.0859741435704
5,12,6,3.15487719640058,-0,8.08638933793925
5,19,1,3.23397139533792,-0,8.44056065229072
5,26,2,3.36620505017179,-0,8.44842122329206
6,2,NaN,3.32428891615135,-0,9.19679029114343
6,9,NaN,3.52757297972919,-0,10.2629573081805
6,16,NaN,3.60702701240531,-0,11.9459780076884
6,23,NaN,3.60659944658658,-0,13.7944280013726
