month,day,data,median,LB,UB
4,14,36,36,36,36
4,21,0,11.5717402469582,-0,33.915584460806
4,28,21,14.1382634810388,-0,37.1180324783305
5,5,30,16.3793784078238,-0,40.2772193140358
5,12,25,20.0106105757073,-0,43.124155976857
5,19,17,23.5193628965778,0.15110318046867,46.535679862083
5,26,12,27.591757953271,5.17750643783812,50.8240594116496
6,2,30,32.2502317295033,8.41541224082529,55.7733093670437
6,9,45,36.9856904150148,13.1114263480935,62.0159011346998
6,16,43,43.0027102259846,15.9506121398536,69.4987539736968
6,23,NaN,49.0420444289323,17.8438547310961,81.3309710344144
6,30,NaN,56.593495513157,19.0153997903153,96.9547045295533
7,7,NaN,64.4136415052044,19.3521394670969,118.968833311707
7,14,NaN,73.394094512909,18.5958064997402,147.028662559205
