month,day,data,median,LB,UB
4,14,36,36,36,36
4,21,0,11.6205426124455,-0,34.4327176277394
4,28,21,14.0354432653448,-0,37.2234946035094
5,5,30,16.7121644778067,-0,39.8724562469653
5,12,25,19.4955133327538,-0,43.3283014462726
5,19,17,23.2617267570794,0.697400357557491,46.5242619476356
5,26,12,27.4100700663202,4.06418879783231,50.4801687465774
6,2,30,32.0459144475372,8.55577723797092,54.9378656784685
6,9,45,36.9696633482028,12.7283100808564,60.8495790355074
6,16,43,43.2166681847833,15.676197022155,70.1080654320241
6,23,NaN,49.7575807882364,18.917435032767,82.4775109402574
6,30,NaN,56.8539468266364,18.5138479996076,97.4335187926117
7,7,NaN,64.7904547317965,19.5604853279959,119.472828664821
7,14,NaN,73.0092535104554,17.5996584192527,146.393173108309
