Date,data,median,LB,UB
2024-06-30,1,0.31,0,1.59
2024-07-07,0,0.49,0,1.71
2024-07-14,0,0.66,0,1.93
2024-07-21,2,0.84,0,2.18
2024-07-28,0,1.01,0,2.22
2024-08-04,1,1.19,0,2.51
2024-08-11,2,1.36,0.11,2.58
2024-08-18,1,1.54,0.19,2.87
2024-08-25,2,1.71,0.45,2.91
2024-09-01,2,1.89,0.55,3.17
2024-09-08,NA,2.06,0.79,3.39
2024-09-15,NA,2.24,0.93,3.51
2024-09-22,NA,2.41,1.16,3.61
2024-09-29,NA,2.59,1.32,3.84
