year,month,day,data,median,LB,UB
2024,4,14,13,13,13,13
2024,4,21,0,8.66237740781353,-0,28.087282158229
2024,4,28,19,9.77025566636648,-0,28.4362319780009
2024,5,5,15,10.974462385821,-0,29.5438853489557
2024,5,12,8,11.7159184582232,-0,30.0774265946092
2024,5,19,12,12.0374760071616,-0,29.7570094825878
2024,5,26,0,12.0721209662978,-0,30.5585486537709
2024,6,2,16,11.7930119700512,-0,29.4826392565193
2024,6,9,19,11.2524465382389,-0,29.6216821251738
2024,6,16,8,10.5069848560767,-0,30.0224561416812
2024,6,23,NaN,9.79998768682933,-0,32.0790343592059
2024,6,30,NaN,8.92196611368679,-0,35.11566874424
2024,7,7,NaN,8.32054216876827,-0,39.6646602750416
2024,7,14,NaN,8.04541947456038,-0,46.0459472703041
