time,Rt median,Rt 95%CI LB,Rt 95% CI UB
14.01,142651929.297391,141740528.269688,143548111.019991
15.01,5.34825115646069,3.64267532879791,6.78471676275399
16.01,1.4722546606423,1.31268602629007,1.61339794124745
17.01,1.11934819661837,1.05282827819148,1.26972087638154
18.01,1.04525410865931,0.974137590622243,1.22651971254988
19.01,1.01835765661972,0.958051902406545,1.18464100078429
20.01,1.00482254456073,0.950853028338168,1.13314671883398
21.01,1.00238227820784,0.948373012302159,1.0885454367328
22.01,0.993501478028855,0.947596791835728,1.05940994482592
23.01,0.984300403241104,0.939345520794128,1.04202434745834
24.01,0.977441511964123,0.935528714255287,1.02940265000578
25.01,0.970791203107709,0.927753937614995,1.01889479844293
26.01,0.967049586929387,0.917404354064862,1.01343587986134
27.01,0.96409112914326,0.909335003076728,1.0107425644064
28.01,0.961074899266728,0.900136791965256,1.00977097414458
29.01,0.958696974120028,0.890915197984739,1.00907781204002
30.01,0.957839316112035,0.877264655228683,1.00846955786916
31.01,0.956441721734062,0.864287362844455,1.00637762032128
32.01,0.955472935522353,0.85570296564123,1.00602533140332
33.01,0.954531536052629,0.84495803787,1.005705862548
34.01,0.95316421119347,0.841560260500186,1.00539960035073
35.01,0.952514621543417,0.831620040757713,1.00516164269757
36.01,0.951953763853621,0.827996249008644,1.00489668781086
37,0.950779926033641,0.820909688307533,1.00468501527905
