month,day,data,median,LB,UB
3,24,23,23,23,23
3,31,8,9.71731519472737,-0,25.4807984210189
4,7,12,11.0907584412865,-0,25.6338637437471
4,14,13,11.751746980147,-0,25.9870816659479
4,21,0,11.9525693087045,-0,26.8841174299223
4,28,19,11.7268736054235,-0,25.998611173461
5,5,15,10.9308636591345,-0,25.3761885652088
5,12,8,9.69722905142934,-0,24.0634204781444
5,19,12,8.20824173817394,-0,23.8192440450386
5,26,0,7.35887392619569,-0,22.969371286925
6,2,NaN,6.26070130565186,-0,22.7028089215893
6,9,NaN,5.4981242969824,-0,23.4639271396623
6,16,NaN,4.44112923930556,-0,23.7727873045929
6,23,NaN,4.16416617062482,-0,25.1542798686268
