month,day,data,median,LB,UB
4,7,15,15,15,15
4,14,36,15.6811458183337,-0,49.0154425999208
4,21,0,18.0780935052601,-0,50.5706158992506
4,28,21,20.2942183470541,-0,52.4881056001811
5,5,30,22.0719555541495,-0,53.4767113767374
5,12,25,24.3626872915463,-0,56.57774169364
5,19,17,25.3648479191981,-0,56.0931437931417
5,26,12,27.7206247885853,-0,58.7252525347064
6,2,30,29.2130476391124,-0,61.1385718166113
6,9,45,30.4650674967175,-0,65.8397991933971
6,16,NaN,31.3936209720004,-0,71.4584217178652
6,23,NaN,33.5863041782011,-0,80.6545633941405
6,30,NaN,34.802192449976,-0,97.6232827330735
7,7,NaN,35.3822677684296,-0,121.787119324354
