month,day,data,median,LB,UB
4,7,15,15,15,15
4,14,36,16.0243731337546,-0,48.1088973676838
4,21,0,18.042820975057,-0,49.5574712954029
4,28,21,20.0898502894245,-0,52.3604724835476
5,5,30,22.4429979652765,-0,53.4636344520168
5,12,25,23.8610600879248,-0,55.8438044651562
5,19,17,25.5051212692364,-0,57.2153547268306
5,26,12,27.4940380233796,-0,58.1953700329383
6,2,30,28.8357266098041,-0,61.0119415159721
6,9,45,30.1632308095986,-0,65.9220868123524
6,16,NaN,31.5142331892816,-0,70.9297699013373
6,23,NaN,32.8784393938663,-0,81.1450957253937
6,30,NaN,33.4850622735033,-0,97.9497271654562
7,7,NaN,35.2839274374318,-0,121.604515307294
