Date,data,median,LB,UB
2024-05-05,30,30,30,30
2024-05-12,25,22,13,34
2024-05-19,17,23,14,35
2024-05-26,12,24,15,35
2024-06-02,30,25,15,36
2024-06-09,45,25,15,36
2024-06-16,43,25,15,35
2024-06-23,20,24,15,36
2024-06-30,12,24,15,35
2024-07-07,24,24,14,35
2024-07-14,14,23,14,34
2024-07-21,11,23,14,34
2024-07-28,23,22,13,33
2024-08-04,19,22,13,33
2024-08-11,37,21,12,33
2024-08-18,NaN,21,11,32
2024-08-25,NaN,20,11,32
2024-09-01,NaN,19,10,32
2024-09-08,NaN,19,9,31
