Date,data,median,LB,UB
2024-07-21,1,1.61,0,12.3
2024-07-28,3,3.34,0,13.32
2024-08-04,3,5.07,0,16.46
2024-08-11,4,6.81,0,17.78
2024-08-18,5,8.54,0,20.14
2024-08-25,14,10.27,0,21.06
2024-09-01,18,12.01,0.47,22.96
2024-09-08,23,13.74,2.63,24.68
2024-09-15,10,15.47,4.45,26.33
2024-09-22,24,17.21,5.82,28.87
2024-09-29,8,18.94,7.59,29.17
2024-10-06,NA,20.67,10.24,31.32
2024-10-13,NA,22.41,11.14,32.97
2024-10-20,NA,24.14,13.01,35.17
2024-10-27,NA,25.87,15.26,37.02
