Date,data,median,LB,UB
2024-07-21,1,1.59,0,8.55
2024-07-28,3,3.33,0,9.32
2024-08-04,3,5.06,0,10.19
2024-08-11,4,6.8,2.4,11.2
2024-08-18,5,8.54,4.64,12.44
2024-08-25,14,10.27,6.55,13.99
2024-09-01,18,12.01,8.11,15.91
2024-09-08,23,13.75,9.34,18.15
2024-09-15,10,15.48,10.35,20.61
2024-09-22,24,17.22,11.22,23.22
2024-09-29,8,18.95,12,25.91
2024-10-06,NA,20.69,12.71,28.67
2024-10-13,NA,22.43,13.39,31.46
2024-10-20,NA,24.16,14.05,34.28
2024-10-27,NA,25.9,14.68,37.12
