month,day,data,median,LB,UB
4,7,12,12,12,12
4,14,13,8.33904449666722,-0,25.9170979929094
4,21,0,9.20322893110704,-0,26.7736929270978
4,28,19,9.92337074312999,-0,27.2480217141842
5,5,15,10.3535012443898,-0,27.6610798349265
5,12,8,10.7680999487316,-0,28.2659343318087
5,19,12,11.7080527072505,-0,28.7849419129793
5,26,0,12.1236287361723,-0,29.5567891806111
6,2,16,12.9944014929848,-0,30.681648356699
6,9,19,13.519304737449,-0,32.3747751401321
6,16,NaN,14.2734213742941,-0,35.1560622835511
6,23,NaN,14.9429833799689,-0,39.6283328241517
6,30,NaN,15.4237313121834,-0,47.2366012042272
7,7,NaN,16.0424649401294,-0,54.121775088823
