month,day,data,median,LB,UB
4,7,12,12,12,12
4,14,13,8.23644993283699,-0,26.6612735885113
4,21,0,9.36071540512008,-0,26.6587587204736
4,28,19,9.79108741468752,-0,27.5744583531068
5,5,15,10.4013445053428,-0,27.325548838927
5,12,8,10.8935398205894,-0,28.0239785988531
5,19,12,11.5443883996994,-0,28.7872591136671
5,26,0,12.2968220029059,-0,29.2666456747783
6,2,16,12.8444046786273,-0,30.6998042035173
6,9,19,13.332983106363,-0,33.5199270391307
6,16,NaN,14.1997912480219,-0,35.5657804631043
6,23,NaN,14.5118586495523,-0,39.7872863253341
6,30,NaN,15.1896748100931,-0,45.4211258308774
7,7,NaN,15.9949224975483,-0,53.6287867643468
