year,month,day,data,median,LB,UB
2024,4,14,2,2,2,2
2024,4,21,0,2.31876112780596,-0,12.3764567883105
2024,4,28,2,2.92638965328053,-0,13.2308304313832
2024,5,5,6,3.1289937229806,-0,13.7572511894095
2024,5,12,6,3.16192399321254,-0,14.3693510195805
2024,5,19,1,3.02884665928167,-0,14.2777012125162
2024,5,26,2,3.12858254509352,-0,14.537334594559
2024,6,2,0,5.76586161222834,-0,19.1356609339935
2024,6,9,10,9.03784798333691,-0,21.9586138548888
2024,6,16,3,6.68094509973827,-0,21.7993325700907
2024,6,23,NaN,4.66772070350705,-0,32.5262621287227
2024,6,30,NaN,4.22405006499443,-0,49.5734007504293
2024,7,7,NaN,4.18088275310529,-0,75.9819349305125
2024,7,14,NaN,4.09980018995482,-0,117.081196976978
