year,month,day,data,median,LB,UB
2024,4,14,2,2,2,2
2024,4,21,0,2.31998969697006,-0,11.6269869674078
2024,4,28,2,2.86056655024218,-0,12.11141157647
2024,5,5,6,3.15572414015371,-0,12.449846142421
2024,5,12,6,3.25899826413851,-0,12.7430056560458
2024,5,19,1,3.36562788168769,-0,12.6230782918329
2024,5,26,2,3.57085771217263,-0,13.0396751323126
2024,6,2,0,4.87464403968205,-0,16.799943777718
2024,6,9,10,6.20796571787518,-0,20.1187482494114
2024,6,16,3,5.25769706019933,-0,18.7356893769132
2024,6,23,NaN,4.79308585220254,-0,22.6648700358979
2024,6,30,NaN,4.67418417648958,-0,26.4326401350397
2024,7,7,NaN,4.69220899651507,-0,32.6555830205149
2024,7,14,NaN,4.72612762783277,-0,43.9300578003225
