Date,data,median,LB,UB
2024-05-19,12,11,11,11
2024-05-26,0,8,3,15
2024-06-02,16,11,5,20
2024-06-09,19,13,6,23
2024-06-16,8,13,6,23
2024-06-23,14,12,5,20
2024-06-30,10,10,4,18
2024-07-07,9,9,3,16
2024-07-14,8,8,3,16
2024-07-21,12,8,3,16
2024-07-28,7,9,3,16
2024-08-04,8,9,4,16
2024-08-11,7,9,4,17
2024-08-18,15,10,4,18
2024-08-25,9,10,4,18
2024-09-01,NaN,10,4,19
2024-09-08,NaN,9,3,20
2024-09-15,NaN,8,3,23
2024-09-22,NaN,8,2,25
