Date,data,median,LB,UB
2024-05-19,12,11.5,11,12
2024-05-26,0,8,3,17
2024-06-02,16,10,4,19
2024-06-09,19,12,5,22
2024-06-16,8,12,5,21
2024-06-23,14,11,5,19
2024-06-30,10,10,4,19
2024-07-07,9,10,4,18
2024-07-14,8,9,4,18
2024-07-21,12,9,4,17
2024-07-28,7,9,4,17
2024-08-04,8,9,4,17
2024-08-11,7,9,4,17
2024-08-18,15,9,3,17
2024-08-25,9,9,3,17
2024-09-01,NaN,9,3,17
2024-09-08,NaN,8,2,19
2024-09-15,NaN,8,2,19
2024-09-22,NaN,7,2,20
