year,month,day,data,median,LB,UB
2024,5,25,342,342,342,342
2024,6,1,322,213.89694035788,-0,443.783200609333
2024,6,8,308,279.555294279538,62.1162352508821,512.174707384306
2024,6,15,360,347.80101761609,122.287517450595,572.547998767081
2024,6,22,419,416.873541154678,192.273560829197,645.818264025273
2024,6,29,417,485.977719667537,258.255327712674,713.604487371508
2024,7,6,463,556.666971437846,321.117269359531,787.212618793925
2024,7,13,500,621.557413340594,392.826974135294,845.111526157343
2024,7,20,609,680.32204666321,448.206983187962,908.459999612432
2024,7,27,743,736.452661976243,510.03447830742,971.273055956117
2024,8,3,891,778.634393391972,549.628682962366,1009.57784473314
2024,8,10,971,813.067651054038,582.915837378602,1041.77886394263
2024,8,17,936,838.63688638108,607.505229580722,1076.18930672606
2024,8,24,902,854.390293855689,621.613432536611,1088.91811446819
2024,8,31,663,857.901429352619,604.932412149626,1119.0220204063
2024,9,7,NaN,857.510134678073,579.276336842017,1147.06050985604
2024,9,14,NaN,841.994273084966,534.314991007053,1187.75787748265
2024,9,21,NaN,820.236690531109,488.11110903986,1225.5675268965
2024,9,28,NaN,790.698425391789,428.060234908591,1268.77337588877
