Date,data,median,LB,UB
2024-03-17,16,15.25,4.42,26.64
2024-03-24,23,14.66,3.85,26.06
2024-03-31,8,14.08,3.27,25
2024-04-07,12,13.49,1.78,24.78
2024-04-14,13,12.9,1.64,23.73
2024-04-21,0,12.31,1.21,23.06
2024-04-28,19,11.72,0.21,23.16
2024-05-05,15,11.13,0.56,22.65
2024-05-12,8,10.54,0,21.72
2024-05-19,12,9.95,0,20.86
2024-05-26,NA,9.36,0,20.9
2024-06-02,NA,8.77,0,19.82
2024-06-09,NA,8.18,0,19.26
2024-06-16,NA,7.59,0,18.9
