Date,data,median,LB,UB
2024-03-17,16,15.27,7.77,22.77
2024-03-24,23,14.68,8.32,21.04
2024-03-31,8,14.08,8.73,19.44
2024-04-07,12,13.49,8.94,18.04
2024-04-14,13,12.9,8.8,16.99
2024-04-21,0,12.3,8.21,16.4
2024-04-28,19,11.71,7.16,16.26
2024-05-05,15,11.12,5.76,16.47
2024-05-12,8,10.52,4.16,16.88
2024-05-19,12,9.93,2.43,17.43
2024-05-26,NA,9.33,0.61,18.05
2024-06-02,NA,8.74,0,18.73
2024-06-09,NA,8.15,0,19.43
2024-06-16,NA,7.55,0,20.16
