month,day,data,median,LB,UB
7,21,2,2,2,2
7,28,0,1,0,3
8,4,1,1,0,3
8,11,2,1,0,3
8,18,1,1,0,4
8,25,2,1,0,4
9,1,2,1,0,4
9,8,0,1,0,5
9,15,0,2,0,5
9,22,3,2,0,6
9,29,3,2,0,6
10,6,NaN,2,0,7
10,13,NaN,2,0,8
10,20,NaN,3,0,10
10,27,NaN,3,0,12
