year,month,day,data,median,LB,UB
2024,4,14,13,13,13,13
2024,4,21,0,9.42115455978557,-0,35.9894692514643
2024,4,28,19,12.0959462928827,-0,43.2838707226921
2024,5,5,15,12.2680839886279,-0,39.6896014262356
2024,5,12,8,10.9218346605301,-0,33.5312598925684
2024,5,19,12,10.7678207213619,-0,32.601909855486
2024,5,26,0,10.8571579988834,-0,31.8724563481694
2024,6,2,16,11.2655780070173,-0,32.8969953946121
2024,6,9,19,11.2984631751537,-0,34.1771203126733
2024,6,16,8,11.8068153151004,-0,36.9828238582092
2024,6,23,NaN,12.3695245157724,-0,43.1487505952917
2024,6,30,NaN,12.6589108063478,-0,51.6661820927288
2024,7,7,NaN,13.1580164390274,-0,62.4635749986358
2024,7,14,NaN,13.4576923673416,-0,81.3777323155202
