month,day,data,median,LB,UB
3,31,8,8,8,8
4,7,4,3.38502271958657,-0,11.206648544404
4,14,6,4.27002356094181,-0,11.9940162821997
4,21,0,5.15759988622986,-0,13.1259490441451
4,28,2,6.03816757507509,-0,13.9218136723197
5,5,9,6.86996206077049,-0,14.8430167765064
5,12,12,7.54158477362212,-0,15.5276978991744
5,19,5,8.11379074579498,0.17957856846753,15.9889928920819
5,26,11,8.41287237961128,0.228274581079505,16.9292270714636
6,2,7,8.71522556560767,-0,17.6951886068124
6,9,NaN,8.70214151734082,-0,19.9300793421087
6,16,NaN,8.42847775367738,-0,22.6985072235333
6,23,NaN,7.85531662059882,-0,26.5664108628609
6,30,NaN,7.58379105245904,-0,31.3941783743145
