Date,data,median,LB,UB
2024-07-21,2,NA,NA,NA
2024-07-28,0,NA,NA,NA
2024-08-04,1,NA,NA,NA
2024-08-11,2,NA,NA,NA
2024-08-18,1,NA,NA,NA
2024-08-25,2,NA,NA,NA
2024-09-01,2,NA,NA,NA
2024-09-08,0,NA,NA,NA
2024-09-15,0,NA,NA,NA
2024-09-22,NA,1.11,0,2.93
2024-09-29,NA,1.11,0,2.93
2024-10-06,NA,1.11,0,2.93
2024-10-13,NA,1.11,0,2.93
