month,day,data,median,LB,UB
6,30,1,1,1,1
7,7,0,0,0,3
7,14,0,0,0,3
7,21,2,1,0,3
7,28,0,1,0,4
8,4,1,1,0,4
8,11,2,1,0,4
8,18,1,1,0,4
8,25,2,1,0,4
9,1,2,1,0,5
9,8,0,1,0,5
9,15,NaN,1,0,5
9,22,NaN,1,0,6
9,29,NaN,1,0,7
10,6,NaN,1,0,9
