Date,data,median,LB,UB
2024-04-28,21,NA,NA,NA
2024-05-05,30,NA,NA,NA
2024-05-12,25,NA,NA,NA
2024-05-19,17,NA,NA,NA
2024-05-26,12,NA,NA,NA
2024-06-02,30,NA,NA,NA
2024-06-09,45,NA,NA,NA
2024-06-16,43,NA,NA,NA
2024-06-23,20,NA,NA,NA
2024-06-30,12,NA,NA,NA
2024-07-07,24,NA,NA,NA
2024-07-14,14,NA,NA,NA
2024-07-21,11,NA,NA,NA
2024-07-28,23,NA,NA,NA
2024-08-04,19,NA,NA,NA
2024-08-11,NA,16.93,1.15,32.72
2024-08-18,NA,22.24,1.2,43.28
2024-08-25,NA,22.24,1.2,43.28
2024-09-01,NA,22.24,1.2,43.28
