month,day,data,median,LB,UB
3,31,21,21,21,21
4,7,15,17.3073286146102,-0,45.5925330281128
4,14,36,18.8217398394743,-0,46.2701911399538
4,21,0,19.5939327122812,-0,47.4408563550282
4,28,21,20.6923992442395,-0,47.6287797283224
5,5,30,21.2201320105951,-0,48.004543964025
5,12,25,22.1249930199752,-0,48.5846951452558
5,19,17,22.1477902749122,-0,48.5467793291223
5,26,12,22.9788585764941,-0,51.2379744563188
6,2,30,23.3256193406285,-0,52.3907824263863
6,9,NaN,23.7920642034103,-0,53.9975695128506
6,16,NaN,23.2424746073882,-0,58.6336876498588
6,23,NaN,23.9106134518337,-0,65.6899527982975
6,30,NaN,23.9212564025457,-0,70.4744171818114
