month,day,data,median,LB,UB
4,28,19,19,19,19
5,5,15,10.1394760876579,-0,24.4695900275946
5,12,8,10.4133630747537,-0,24.3904504167447
5,19,12,10.7679368746537,-0,25.0015841032438
5,26,0,11.1338722389997,-0,25.1135029033296
6,2,16,11.2852487754249,-0,24.7722809529346
6,9,19,11.7198104231278,-0,25.2315581481749
6,16,8,11.9643948127418,-0,25.5691524081725
6,23,14,12.0726471965388,-0,26.206130892637
6,30,10,12.2776551901022,-0,26.7204864481201
7,7,NaN,12.4032217283292,-0,28.191577387731
7,14,NaN,12.6968191369269,-0,30.2019486067309
7,21,NaN,12.7073243402257,-0,32.7646634990408
7,28,NaN,13.1296901916752,-0,36.1781751127907
