month,day,data,median,LB,UB
4,28,2,2,2,2
5,5,6,3.97688306944195,-0,13.6659167057668
5,12,6,4.16515135086644,-0,13.3443752753394
5,19,1,4.30189477663339,-0,13.0673230423227
5,26,2,4.08373739958897,-0,12.5145116038457
6,2,0,3.79113487096248,-0,12.2677720522268
6,9,10,3.46835053882946,-0,11.8312930709795
6,16,3,3.28013154171189,-0,11.7503782541115
6,23,3,2.88133374743948,-0,12.255739267731
6,30,NaN,2.70047429513984,-0,13.0033655547317
7,7,NaN,2.59637953182038,-0,15.1390324737683
7,14,NaN,2.35914436047871,-0,19.6310951698888
7,21,NaN,2.22956929225174,-0,24.2929700096092
