month,day,data,median,LB,UB
3,24,99,99,99,99
3,31,91,88,68.5,110
4,7,122,100,80,123
4,14,162,110,89,133
4,21,0,118,95,141
4,28,159,125,102,147
5,5,137,131,108,156
5,12,149,137,113,160
5,19,138,142,119,167
5,26,117,147,122,172
6,2,153,151,127,176
6,9,177,156,130,182
6,16,93,160,134,187
6,23,184,163,138,192
6,30,215,167,140.5,196
7,7,NaN,171,144,200
7,14,NaN,174,145,204
7,21,NaN,177,149,208
7,28,NaN,180,151,212
