month,day,data,median,LB,UB
6,30,1,1,1,1
7,7,2,1,0,3
7,14,3,1,0,4
7,21,1,2,0,5
7,28,3,3,0,7
8,4,3,4,1,9
8,11,4,6,2,12
8,18,5,9,3,16
8,25,14,12,5,20
9,1,18,14,7,23
9,8,23,16,8,26
9,15,10,16,8,28
9,22,NaN,15,6,31
9,29,NaN,12,4,34
10,6,NaN,9,2,39
10,13,NaN,6,1,46
