Date,data,median,LB,UB
2024-07-14,0,0.43,0,2.19
2024-07-21,2,0.84,0,2.1
2024-07-28,0,0.95,0,2.2
2024-08-04,1,1.06,0,2.3
2024-08-11,2,1.41,0.17,2.64
2024-08-18,1,1.71,0.51,2.91
2024-08-25,2,1.68,0.44,2.91
2024-09-01,2,1.21,0,2.45
2024-09-08,0,0.55,0,1.79
2024-09-15,0,0.8,0,2.06
2024-09-22,3,2.39,0.63,4.15
2024-09-29,NA,4.42,0.64,8.2
2024-10-06,NA,6.45,0.32,12.58
2024-10-13,NA,8.48,0,17.02
2024-10-20,NA,10.51,0,21.48
