Date,data,median,LB,UB
2024-06-23,2,0,0,3
2024-06-30,1,0.66,0,3.41
2024-07-07,2,1.56,0,3.87
2024-07-14,3,2.45,0.49,4.42
2024-07-21,1,3.35,1.58,5.12
2024-07-28,3,4.25,2.48,6.02
2024-08-04,3,5.15,3.18,7.11
2024-08-11,4,6.04,3.73,8.35
2024-08-18,5,6.94,4.19,9.69
2024-08-25,14,7.84,4.6,11.07
2024-09-01,NA,8.73,4.97,12.5
2024-09-08,NA,9.63,5.32,13.94
2024-09-15,NA,10.53,5.66,15.4
2024-09-22,NA,11.42,5.98,16.87
