Date,data,median,LB,UB
2024-04-28,159,127.67,60.6,190.34
2024-05-05,137,133.06,67.36,200.64
2024-05-12,149,138.45,76.22,200.6
2024-05-19,138,143.84,77.12,205.25
2024-05-26,117,149.23,81.4,208.21
2024-06-02,153,154.62,90.78,216.66
2024-06-09,177,160.01,100.35,223.8
2024-06-16,93,165.39,100.36,225.67
2024-06-23,184,170.78,105.3,234.14
2024-06-30,215,176.17,112.07,242.5
2024-07-07,157,181.56,114.88,247.78
2024-07-14,145,186.95,124.29,248.04
2024-07-21,215,192.34,124.46,260.61
2024-07-28,259,197.73,131.3,263.45
2024-08-04,183,203.12,137.54,265.12
2024-08-11,NA,208.5,142.94,273.81
2024-08-18,NA,213.89,147.54,277.35
2024-08-25,NA,219.28,152.41,286.56
2024-09-01,NA,224.67,159.47,290.88
