Date,data,median,LB,UB
2024-05-05,30,30,30,30
2024-05-12,25,16,9,25
2024-05-19,17,22,13,33
2024-05-26,12,27,17,39
2024-06-02,30,32,20,45
2024-06-09,45,34,22,47
2024-06-16,43,32,21,46
2024-06-23,20,28,17,41
2024-06-30,12,23,13,35
2024-07-07,24,17,9,28
2024-07-14,NaN,12,5,23
2024-07-21,NaN,8,3,18
2024-07-28,NaN,6,1,15
2024-08-04,NaN,4,0,12
