month,day,data,median,LB,UB
3,24,12,12,12,12
3,31,8,3.78783296455879,-0,12.5713563563595
4,7,4,4.22532344811992,-0,12.9518991677635
4,14,6,4.67031860095106,-0,13.3601018507465
4,21,0,5.35154532959541,-0,14.2769665438335
4,28,2,6.02756686393693,-0,14.4373851457827
5,5,9,6.67562418932171,-0,15.3488365827922
5,12,12,7.63495279192906,-0,16.2542551536276
5,19,5,8.70463010089649,-0,17.6733774913572
5,26,11,9.64482810028885,-0,19.5893450078977
6,2,NaN,10.7728633289751,0.296020764460805,22.172762338134
6,9,NaN,11.9734931750368,0.407635505394458,25.6096193418874
6,16,NaN,13.1695387053603,0.493502799960501,29.9978551797281
6,23,NaN,14.7404234933988,0.989315893334494,36.8348674029268
