Date,data,median,LB,UB
2024-07-07,2,2.24,0,6.17
2024-07-14,3,2.15,0,5.21
2024-07-21,1,2.11,0,4.98
2024-07-28,3,2.44,0,5.46
2024-08-04,3,2.93,0,5.9
2024-08-11,4,3.51,0.7,6.32
2024-08-18,5,6.45,3.49,9.42
2024-08-25,14,13.01,9.99,16.03
2024-09-01,18,19.66,16.79,22.53
2024-09-08,23,19.99,16.93,23.05
2024-09-15,10,11.51,7.58,15.44
2024-09-22,NA,0,0,9.95
2024-09-29,NA,0,0,5.54
2024-10-06,NA,0,0,1.27
2024-10-13,NA,0,0,0
