month,day,data,median,LB,UB
3,24,17,17,17,17
3,31,21,18.4166512557319,-0,47.0248648142252
4,7,15,20.3102923812135,-0,46.8415205090835
4,14,36,21.6222183941654,-0,47.5526548868797
4,21,0,22.2059517636162,-0,49.1866715257843
4,28,21,22.2322626404714,-0,47.5423278150033
5,5,30,20.5390957271174,-0,46.1057493818004
5,12,25,19.0458997819333,-0,45.4319402840394
5,19,17,17.4400157369269,-0,44.0255159990515
5,26,12,15.4135521581037,-0,43.3575000712545
6,2,NaN,14.4893772842136,-0,44.2696271111747
6,9,NaN,13.2861270708063,-0,43.9604733959555
6,16,NaN,12.0541253052193,-0,46.8944755180047
6,23,NaN,10.848333017076,-0,45.9156745378622
