month,day,data,median,LB,UB
4,28,19,19,19,19
5,5,15,9.9219788310372,-0,25.3836627288308
5,12,8,10.1832999906625,-0,25.2244967580319
5,19,12,10.7840999182294,-0,25.9532235661304
5,26,0,11.2984887921871,-0,26.4649061834211
6,2,16,11.7574694926903,-0,26.8163611176367
6,9,19,12.2443939701238,-0,27.0242396230174
6,16,8,12.5017157279167,-0,27.5899757640159
6,23,14,13.1789792406886,-0,29.0603169207838
6,30,NaN,13.3054692133912,-0,30.5927981181358
7,7,NaN,13.6762598966815,-0,33.4025227580501
7,14,NaN,14.235758338766,-0,37.833934233419
7,21,NaN,14.2742408754538,-0,44.5029816185655
