Date,data,median,LB,UB
2024-06-30,1,1.36,0,3.74
2024-07-07,2,1.79,0.17,3.41
2024-07-14,3,1.98,0.4,3.56
2024-07-21,1,2,0.42,3.59
2024-07-28,3,2.16,0.61,3.71
2024-08-04,3,2.79,1.25,4.32
2024-08-11,4,4.44,2.89,6
2024-08-18,5,7.59,6.01,9.18
2024-08-25,14,12.21,10.63,13.8
2024-09-01,18,17.58,15.96,19.2
2024-09-08,23,23.09,20.71,25.48
2024-09-15,NA,28.61,24.32,32.9
2024-09-22,NA,34.14,27.64,40.63
2024-09-29,NA,39.66,30.87,48.44
2024-10-06,NA,45.18,34.08,56.28
