Date,data,median,LB,UB
2024-07-07,157,NA,NA,NA
2024-07-14,145,NA,NA,NA
2024-07-21,215,NA,NA,NA
2024-07-28,259,NA,NA,NA
2024-08-04,183,NA,NA,NA
2024-08-11,234,NA,NA,NA
2024-08-18,250,NA,NA,NA
2024-08-25,251,NA,NA,NA
2024-09-01,234,NA,NA,NA
2024-09-08,292,NA,NA,NA
2024-09-15,292,NA,NA,NA
2024-09-22,289,NA,NA,NA
2024-09-29,NA,289,206.95,371.05
2024-10-06,NA,289,172.97,405.03
2024-10-13,NA,289,146.89,431.11
2024-10-20,NA,289,124.91,453.09
