year,month,day,data,median,LB,UB
2024,4,28,21,21,21,21
2024,5,5,30,20.5428763814494,-0,50.5108082396863
2024,5,12,25,23.3827395762159,-0,51.569803554085
2024,5,19,17,25.4157445976575,-0,53.3567232811692
2024,5,26,12,27.1837290591224,-0,55.0122063932138
2024,6,2,30,29.1610319026071,0.760406513731287,57.8219787737501
2024,6,9,45,30.899453488884,1.06229081699956,58.9070121195539
2024,6,16,43,30.9789645708963,1.22240441857887,60.4363065028547
2024,6,23,20,32.8758573883991,0.336588624200516,63.9216702985277
2024,6,30,NaN,33.0927596976974,0.597831452399471,67.4821813630672
2024,7,7,NaN,33.9342127324444,-0,77.2191196303974
2024,7,14,NaN,34.1386386433258,-0,89.3823224472726
2024,7,21,NaN,34.5556283121181,-0,105.751469699152
