Date,data,median,LB,UB
2024-03-31,8,8,8,8
2024-04-07,4,3,0,7
2024-04-14,6,3,0,9
2024-04-21,0,4,1,10
2024-04-28,2,5,1,12
2024-05-05,9,6,2,13.5
2024-05-12,12,7,2,15
2024-05-19,5,8,3,16
2024-05-26,11,9,3,17
2024-06-02,7,9,3,17
2024-06-09,11,9,3,18
2024-06-16,9,9,3,17
2024-06-23,11,9,3,17
2024-06-30,3,8,2,16
2024-07-07,9,7,2,15
2024-07-14,NaN,6,1,15
2024-07-21,NaN,5,1,14
2024-07-28,NaN,4,0,14
2024-08-04,NaN,3,0,14
